game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,average_rating,users_rated
3313,4,30,7,2,30,Traverse,30,1987,5.97924,224
3389,6,45,7,3,45,Ivanhoë,45,2002,4.44235,85
3640,4,45,7,2,45,Spy Ring,45,1965,5.31653,124
3655,4,60,7,2,60,The Settlers of Canaan,60,2002,6.78052,1135
3668,4,30,7,2,30,Tribbles Customizable Card Game,30,2000,5.61759,145
3705,6,20,7,3,20,Contraband,20,1950,6.0023,187
3725,8,10,7,2,10,Qwitch,10,2002,5.67741,220
3736,8,10,7,2,10,Gooey Louie,10,1995,4.31075,52
3806,10,30,7,2,30,UNO: Star Trek,30,1999,5.89732,168
3818,12,60,7,4,60,Alias,60,1995,5.82484,713
3839,6,10,7,2,10,UNO Dominos,10,1986,4.84605,76
3846,4,45,7,2,45,Ghostly Galleon,45,1991,5.12231,65
3885,4,10,7,2,10,Gold Digger,10,1998,5.81709,79
3945,4,10,7,2,10,Forbidden Bridge,10,1992,6.09177,186
4062,6,10,7,2,10,Swap!,10,2000,5.04836,207
4082,4,45,7,2,45,Can't Stop the Turtles,45,2002,5.96078,51
4096,6,10,7,3,10,Nodwick: The Card Game,10,2002,5.53421,171
4107,4,10,7,2,10,Hang in There!,10,2000,5.93982,108
4150,4,30,7,2,30,Bakari,30,2002,5.24504,121
4282,6,30,7,2,30,Greed,30,1984,5.24203,295
4376,6,30,7,2,30,Kings in the Corner,30,1996,5.065,262
4519,5,30,7,2,30,Yum,30,1959,4.99236,72
4593,6,60,7,2,60,Blooming Gardens,60,2002,5.98512,84
4845,4,20,7,2,20,Star Wars:  Escape From Death Star Game,20,1977,4.71412,375
4907,4,20,7,2,20,PAC-MAN Game,20,1980,4.73015,337
4991,10,30,7,4,30,Apples to Apples Kids,30,2001,6.12452,368
5157,2,20,7,2,20,King's Court,20,1986,6.41191,131
5244,4,30,7,2,30,Star Wars: Destroy Death Star Game,30,1977,5.26027,73
5522,4,60,7,2,60,UNO Rummy-Up,60,1993,5.97093,86
5585,10,30,7,2,30,UNO: Harry Potter,30,2000,5.27737,190
5640,4,45,7,1,45,Bombay Bazar,45,2001,5.52796,93
5749,4,30,7,1,30,Simon,30,1978,4.23378,731
5966,4,20,7,2,20,Sequence Dice,20,1999,5.42042,142
6119,4,20,7,2,20,Laser Attack,20,1978,5.81204,54
6263,5,15,7,3,15,King's Breakfast,15,2003,6.18462,1421
6375,4,60,7,2,60,Made for Trade,60,1984,4.91364,55
6388,4,30,7,2,30,Star Wars: Return of the Jedi – Battle at Sarlacc's Pit,30,1983,4.90213,141
6411,4,20,7,2,15,Blokus 3D,20,2003,6.83397,3422
6420,16,45,7,2,45,Cranium Cadoo,45,2001,5.32055,471
6597,4,10,7,2,10,E.T.: The Extra-Terrestrial,10,1982,3.71719,64
6598,2,10,7,2,10,Frogger,10,1981,4.74,55
6627,6,45,7,3,45,Scream Machine,45,2003,6.03325,517
6686,6,10,7,2,10,Stun,10,1986,4.39683,63
6710,8,20,7,2,20,Luck Plus,20,1983,5.574,50
6731,4,20,7,2,20,Donkey Kong,20,1982,5.24848,92
6764,4,45,7,2,45,The Six Million Dollar Man,45,1975,4.0234,78
6803,4,45,7,2,45,Pacru,45,2004,6.67157,51
6902,2,30,7,2,30,Tetris,30,1989,5.63333,66
7065,3,20,7,2,20,Pusher,20,1993,6.02812,64
7184,2,30,7,2,30,Weapons & Warriors: Pirate Battle,30,1996,6.19889,90
7314,4,30,7,2,30,Mystery Date,30,1965,4.83942,52
7334,8,30,7,2,30,Knockout,30,1991,5.28548,62
7451,2,40,7,2,40,Jarnac,40,1977,6.69007,141
7553,2,5,7,2,5,Babylon,5,2003,5.51718,245
7803,8,30,7,2,30,O'NO 99,30,1980,5.13858,176
7815,5,30,7,2,30,Secrets of the Deep,30,1991,5.98348,66
7869,4,20,7,2,20,Balancing Aliens,20,2003,5.11507,73
8093,0,10,7,1,10,Bulls-Eye Ball,10,2003,6.71154,52
8098,8,10,7,2,10,Jungle Speed,10,1997,6.57889,7919
8177,10,10,7,2,10,UNO: Spider-Man,10,2002,5.261,50
8243,4,30,7,2,30,Rolit,30,1997,5.69309,330
8668,6,20,7,2,15,Igloo Pop,20,2003,6.25759,1114
8958,8,20,7,2,20,kuuduk,20,2003,5.03563,146
8983,6,90,7,2,90,I.Q. 2000,90,1984,4.6196,202
8996,8,60,7,3,60,Pictionary Junior,60,1988,5.51115,156
9048,6,10,7,1,10,Cinq-O,10,2003,5.61936,261
9514,4,30,7,2,30,Happy Days,30,1976,4.445,50
9681,6,20,7,2,20,Nosey Neighbor Card Game,20,1980,5.70625,80
10065,6,45,7,2,45,Pokémon Master Trainer II,45,2001,6.58431,51
10386,4,20,7,2,20,SiegeStones,20,2004,5.78781,82
10744,2,0,7,1,0,Corx,0,1999,4.90385,52
10968,4,0,7,2,0,Crash Canyon,0,1989,6.2276,50
11001,8,20,7,3,20,Mister Bill,20,2004,5.13765,81
11083,8,15,7,3,15,Moby Pick,15,2004,5.58596,57
11248,4,0,7,2,0,The Vampire Game,0,1986,4.33137,51
11412,2,15,7,2,15,Wallamoppi,15,2005,5.86699,206
11628,6,90,7,2,90,Trivial Pursuit: Young Players Edition Master Game,90,1984,5.30371,175
13017,4,10,7,2,10,Animal Olympics,10,1989,5.85943,53
13328,8,30,7,1,30,Chromino,30,2001,5.56634,254
13359,6,20,7,1,20,Leapfrog,20,2004,6.22416,180
15383,4,30,7,2,30,Pass the Bomb Junior,30,1999,6.17016,62
16052,2,1,7,1,1,Merlin,1,1978,5.11987,78
16153,6,30,7,2,30,Labyrinth Treasure Hunt,30,2005,5.37034,177
16693,10,30,7,2,30,UNO: H2O,30,2004,6.00738,301
16860,6,0,7,2,0,Kaboodl,0,2004,4.97215,79
16985,8,30,7,2,30,Gelb gewinnt!,30,2005,4.7871,93
17284,4,15,7,2,15,Kazink,15,2005,5.54638,55
17735,2,30,7,2,30,Jailbreak,30,1982,6.01065,66
17962,4,20,7,2,20,Bumparena,20,2005,5.71802,121
17965,4,40,7,2,40,The Game of Life: Spongebob Squarepants Edition,40,2004,4.4775,80
18246,1,30,7,1,30,Island Of D,30,2005,6.23729,118
18858,10,30,7,2,30,UNO: Nintendo,30,2004,5.75396,53
18902,6,15,7,2,15,Sputnik,15,2005,5.61112,145
19560,4,0,7,2,0,Zathura: Adventure is Waiting,0,2005,4.51744,96
19646,5,30,7,2,30,Fettnapf... in Sicht,30,2005,5.87504,371
19918,2,60,7,2,60,No Stress Chess,60,2004,6.37706,109
20195,4,20,7,2,20,Six,20,2003,6.30601,464
20543,6,30,7,2,30,Pirates!,30,2005,5.72781,160
20634,2,20,7,2,20,MiniMonFa (MiniMonsterFantasy),20,2005,5.47143,196
20801,10,20,7,1,20,Sudoku,20,2005,4.89629,94
20966,5,20,7,2,20,Queen of the Cupcakes,20,2005,5.80871,225
21550,4,20,7,2,20,Blokus Trigon,20,2006,6.94073,2448
21849,10,30,7,2,30,UNO H2O Splash,30,2005,6.13051,59
22035,2,20,7,2,20,Travel Sequence,20,1994,5.70877,57
22477,4,30,7,2,30,Deluxe Camping,30,2006,6.14829,117
23249,4,0,7,2,0,Game of Games,0,1986,4.64886,88
23311,4,15,7,2,15,Carrousel,15,2006,6.27932,217
23329,4,20,7,2,20,Skybridge,20,2006,5.88054,257
24318,10,30,7,2,30,UNO Spin,30,2005,5.47821,257
24773,5,60,7,2,60,On the Underground,60,2006,6.91688,2149
25204,10,10,7,2,10,UNO: Cars,10,2006,5.79225,71
27117,6,15,7,2,15,Animalia,15,2006,6.20582,574
27225,8,15,7,1,15,Bananagrams,15,2006,6.34799,5246
27710,4,15,7,1,15,Catan Dice Game,15,2007,5.6732,3623
27830,4,40,7,2,40,Gemlok,40,2007,5.92432,148
28258,4,10,7,1,10,Ubongo Mini,10,2007,5.4426,561
29355,5,30,7,1,30,Würfel Bingo,30,2007,6.60693,355
29773,6,15,7,2,15,Cheeky Monkey,15,2007,6.60241,815
30539,6,20,7,3,20,Get Bit!,20,2007,6.20927,4442
31274,4,20,7,2,20,Zacrobates,20,2000,6.01311,61
31449,4,45,7,2,45,Army of Frogs,45,2007,5.97647,817
31926,2,30,7,2,30,TAIJI,30,2007,6.42929,99
32885,6,15,7,2,15,Sequence: States & Capitals,15,2006,5.56868,68
33801,10,30,7,2,30,UNO: The Simpsons – Special Edition Card Game,30,2003,5.75303,99
33803,2,30,7,2,30,Octego,30,2007,6.2585,66
33967,6,30,7,2,30,Take the Train,30,2007,5.09962,131
34745,4,20,7,2,20,Battleship Express,20,2007,5.44542,278
34902,2,2,7,2,2,Rock!,2,2008,4.58824,68
35472,6,20,7,1,20,Triovision,20,2008,6.4761,159
36745,4,20,7,2,20,Simply Ingenious,20,2008,5.21629,299
38038,6,10,7,3,10,UNO Flash,10,2007,5.96782,87
38334,2,10,7,2,10,Logan Stones,10,2008,5.80987,152
38918,4,20,7,2,20,Hooop!,20,2008,6.13146,219
38984,5,15,7,2,15,Mow,15,2008,6.20251,1156
39080,4,20,7,1,20,IGOR: The Monster Making Game,20,2008,5.86401,157
40851,2,15,7,2,15,Battleship: The Tactical Combat Game,15,2008,5.06226,108
41003,4,15,7,2,15,Keltis: Der Weg der Steine Mitbringspiel,15,2009,6.44106,907
41017,4,30,7,2,30,Tuk-Tuk Taxi,30,2009,4.97609,64
41107,7,20,7,1,20,Onexeno,20,2008,5.97632,57
41291,4,30,7,1,15,Ubongo Extrem: Mitbringspiel,30,2008,6.09027,185
41833,8,30,7,3,30,Creationary,30,2009,5.97839,1313
41834,2,30,7,2,15,Lunar Command,30,2009,5.59153,72
41844,4,20,7,2,20,African Park,20,2009,5.96884,69
41890,4,10,7,2,10,Food Chain,10,2009,5.5323,135
42617,5,15,7,2,15,Dune Express,15,2009,5.97463,205
46744,4,20,7,2,20,Race 3000,20,2009,4.71803,147
46745,4,25,7,2,15,Lava Dragon,25,2009,5.10256,195
46746,4,15,7,2,15,Monster 4,15,2009,5.18227,110
47046,21,15,7,3,15,Gambit 7,15,2008,6.72354,509
49261,4,30,7,2,30,Kraby,30,2009,6.19652,178
53279,5,30,7,1,30,Wo war's?,30,2009,5.48833,60
54137,4,15,7,2,15,Battle Sheep,15,2010,6.73863,1819
55705,4,20,7,2,20,Callisto: The Game,20,2009,6.1897,501
55833,5,20,7,2,20,Tarantel Tango,20,2009,5.99117,342
56690,4,5,7,2,5,Multiplayer Pentago,5,2009,6.40435,113
60158,6,15,7,2,15,Fast Food,15,2009,6.05469,96
60316,4,30,7,2,30,Numeri,30,1998,5.75332,271
61902,8,15,7,4,15,Disney Apples to Apples,15,2009,5.82504,135
62637,6,15,7,2,15,Viewpoint,15,2009,5.92644,59
63268,8,15,7,2,15,Spot it!,15,2009,6.74622,5983
63899,4,20,7,3,20,Magma Monster,20,2010,5.39275,69
63900,4,20,7,2,20,Pirate Plank,20,2010,5.43269,130
64583,7,30,7,2,30,SWAT!,30,1998,5.988,165
64735,4,20,7,2,20,Splut!,20,2009,6.84653,72
66120,5,30,7,2,30,Zooloretto Junior,30,2010,6.8266,408
67178,4,20,7,2,20,Water Lily,20,2010,6.58911,354
67609,5,30,7,2,30,Way of the Dragon,30,2010,5.85537,121
69582,15,30,7,3,30,Buzz It!,30,2010,5.72361,288
70488,6,30,7,2,30,Globall,30,2010,5.76955,88
70912,10,30,7,2,30,UNO MOD,30,2010,5.91905,63
73365,8,30,7,3,30,Papayoo,30,2010,6.2958,81
76920,4,10,7,2,10,Orient Bazaar,10,2010,6.30182,55
84453,4,30,7,2,30,Nexos,30,2010,5.87444,54
87632,1,15,7,1,15,Escape of the Dead Minigame,15,2010,6.30504,139
89403,4,20,7,1,20,Big Five,20,2010,6.38195,169
89575,2,15,7,2,15,Zip-It,15,2010,6.24402,92
89912,1,30,7,1,30,Jasper and Zot,30,2011,6.16331,139
89927,4,10,7,2,10,Ramses Return,10,2011,5.47544,114
89931,4,10,7,2,10,Frog Rush,10,2011,5.35273,55
89951,2,20,7,2,20,Offboard,20,2011,6.63141,124
89972,6,20,7,2,20,15,20,2011,5.86044,91
90016,5,20,7,2,20,Tricky,20,2011,5.82583,60
90050,8,15,7,2,15,Eleminis,15,2010,5.93616,159
92497,4,20,7,2,20,Pass the Pigs: Pig Party Edition,20,2011,5.37767,103
94732,2,10,7,2,5,Heroica: Draida,10,2011,5.94313,335
96608,8,30,7,3,30,LEGO Champion,30,2011,5.65741,54
99081,4,20,7,2,20,Bears!,20,2011,5.88784,716
99308,8,30,7,3,30,Hike,30,2011,5.99089,146
104376,6,20,7,2,10,Bonbons,20,2011,6.01916,154
104769,8,15,7,3,15,Jungle Speed Electronique,15,2011,6.51091,55
105593,5,30,7,3,30,Mogel Motte,30,2011,6.53876,1194
106753,6,10,7,3,10,Ooga Booga,10,2011,6.09625,483
107463,6,10,7,2,10,Help Me!,10,2011,6.16637,113
112118,3,20,7,3,20,RED,20,2011,7.17266,64
113819,4,5,7,2,1,Tenzi,5,2011,4.68053,460
116422,6,0,7,3,0,Apples to Apples Dice Game,0,2011,4.76186,59
116593,2,15,7,2,15,UNO Dice Game,15,2011,4.92468,111
116858,5,30,7,2,30,Noah,30,2012,6.5489,831
117942,4,15,7,2,15,Zooloretto: The Dice Game,15,2012,6.48734,1393
117992,6,15,7,2,15,Shrimp,15,2012,5.81598,169
118410,4,10,7,2,10,Drecksau,10,2012,5.98057,615
118553,4,20,7,1,20,Ubongo Trigo,20,2012,6.33933,104
119193,4,20,7,2,20,Crazy Creatures of Dr. Doom,20,2012,5.61258,357
120580,2,15,7,2,15,Battleship: Hidden Threat,15,2011,5.98855,172
124372,6,20,7,3,20,Le Petit Poucet,20,2012,6.03727,55
124390,4,15,7,1,15,"Goblins Drool, Fairies Rule!",15,2013,6.19601,566
124708,4,120,7,1,120,Mice and Mystics,120,2012,7.47734,10804
125311,2,10,7,2,10,Niya,10,2012,6.68037,860
127188,6,30,7,2,30,Tweeeet,30,2012,6.25453,298
130176,5,15,7,2,15,Tales & Games: The Hare & the Tortoise,15,2011,7.20349,2113
130729,6,45,7,2,45,Rancho,45,2012,6.01179,179
130882,8,15,7,2,15,Cardline: Animals,15,2012,6.64773,1102
131199,2,10,7,2,10,Soluna,10,2012,6.11452,62
131530,4,15,7,2,15,The Hobbit: An Unexpected Journey,15,2012,5.50341,88
134150,8,30,7,2,20,Mini Curling Game,30,2012,6.72201,234
135649,5,20,7,2,20,Tales & Games: The Three Little Pigs,20,2013,6.56149,1229
136249,6,20,7,2,20,Voodoo Mania,20,2013,5.15448,145
137480,4,20,7,2,20,Gold am Orinoko,20,2013,6.6472,143
137931,4,10,7,2,10,Nada!,10,2013,5.67247,198
138195,2,15,7,2,15,City Blocks,15,2013,5.53312,77
138704,5,20,7,3,20,Northern Pacific,20,2013,6.52447,94
138748,6,10,7,2,10,Flash!,10,2013,5.46471,68
141102,5,20,7,1,20,DuCo,20,2013,5.89894,94
141249,2,30,7,2,30,Battle Scenes,30,2013,7.11271,59
142303,4,60,7,2,30,Railways Express,60,2013,5.01698,106
142334,6,20,7,2,20,Sushi Dice,20,2014,5.82542,441
143255,3,15,7,1,15,Goblins vs Zombies,15,2013,6.47363,91
143323,6,10,7,2,10,Stak Bots,10,2013,6.41212,132
145027,5,30,7,2,30,Pentos,30,2013,5.9514,143
146034,4,15,7,2,15,Donburiko,15,2013,6.48605,86
147009,4,15,7,2,15,Zombie Kidz,15,2013,5.84685,111
147144,5,15,7,2,15,Whacky Wit,15,2013,6.65265,113
147431,4,45,7,2,30,Cubist,45,2014,6.89747,455
148047,5,30,7,2,30,Boom: Runaway,30,2014,6.52569,72
148179,6,30,7,2,30,Oss,30,2013,5.80976,79
148381,8,15,7,2,15,Ikonikus,15,2013,6.49379,103
148641,2,15,7,2,15,Yōkaï no Mori,15,2013,7.06043,163
150539,6,30,7,4,30,Big Picture Apples to Apples,30,2012,5.66923,104
152761,4,15,7,2,15,Aztack,15,2014,6.05268,56
154008,7,30,7,1,15,The 7th Dwarf,30,2014,5.35802,81
154479,6,30,7,2,30,Piña Pirata,30,2014,6.10071,482
154602,5,20,7,3,20,Night of the Grand Octopus,20,2014,5.58772,251
154742,4,30,7,2,30,Video Game High School,30,2014,6.39694,98
155822,4,15,7,2,5,Krosmaster Junior,15,2014,6.30124,121
158771,6,20,7,2,20,Hogger Logger,20,2015,5.65278,54
159865,10,15,7,1,15,Tark Mees Taskus,15,2014,5.97761,67
162614,8,15,7,2,15,Santa's Bag,15,2014,6.5098,51
163277,8,15,7,2,15,Cardline: Dinosaurs,15,2014,6.18208,212
165551,6,20,7,3,20,Moustache Smash,20,2014,5.49841,63
165889,6,10,7,3,10,Safe Breaker,10,2014,6.24068,59
166633,4,0,7,2,15,Bounce-Off,0,2013,5.85352,219
166658,5,15,7,2,15,Bakerspeed,15,2014,4.85157,127
168882,4,45,7,2,45,Race to the North Pole,45,2015,6.36434,143
169124,10,30,7,2,30,Flick 'em Up!,30,2015,7.21024,3881
171037,9,12,7,2,12,Doctor Panic,12,2016,6.46109,202
171663,2,15,7,2,15,Attila,15,2015,5.88963,108
171672,6,25,7,2,15,Why First?,25,2015,6.13389,555
172073,7,20,7,3,20,MammuZ,20,2015,6.41389,283
172225,5,15,7,2,15,Exploding Kittens,15,2015,5.83499,6273
172358,4,20,7,2,20,Master Fox,20,2015,6.37337,156
172557,12,360,7,2,60,Pretense,360,2015,5.90568,185
172559,6,20,7,2,15,Targets,20,2015,5.87455,55
172662,4,30,7,2,20,Seven7s,30,2015,6.44588,278
173074,5,20,7,1,20,Tales & Games: Little Red Riding Hood,20,2015,6.08788,198
174991,6,60,7,2,15,JunKing,60,2015,6.71474,95
175088,6,0,7,2,20,Pharaoh's Gulo Gulo,0,2015,6.94869,168
175739,6,60,7,2,20,Disney Pictopia,60,2014,5.92339,62
176286,3,40,7,2,15,A.D.A.P.T.,40,2016,6.06418,67
176960,4,20,7,2,20,Wok on Fire,20,2015,6.6038,79
177965,6,30,7,2,30,Rush & Bash,30,2015,6.90856,346
178940,4,0,7,2,10,Push It,0,2015,7.26114,149
179629,5,20,7,2,10,Panda Head,20,2015,5.34038,52
179723,6,20,7,2,10,Dino Twist,20,2015,6.50643,70
180564,5,35,7,2,35,Carcassonne: Star Wars,35,2015,6.86436,861
180937,4,10,7,2,10,Le Bois des Couadsous,10,2015,6.94318,88
182077,8,15,7,2,15,Cardline: Marvel,15,2015,5.56058,140
182082,5,35,7,2,35,Carcassonne: Over Hill and Dale,35,2015,7.41628,246
182875,2,20,7,2,20,Hengist,20,2015,5.00452,361
183643,4,30,7,2,30,Jeju Island,30,2015,6.8288,92
185709,5,30,7,1,15,Beasts of Balance,30,2016,7.6892,88
185817,5,0,7,2,30,Metropolia,0,2014,7.02121,66
190639,5,20,7,2,20,Zany Penguins,20,2016,6.78864,501
194196,4,30,7,2,20,Kharnage,30,2016,6.67562,200
194880,4,40,7,2,20,Dream Home,40,2016,7.05788,1412
203430,8,20,7,3,10,Fuji Flush,20,2016,6.56614,733
150,8,30,6,2,30,PitchCar,30,1995,7.24935,7562
293,7,30,6,2,30,Bamboleo,30,1996,6.40881,1170
337,5,15,6,2,15,Circus Flohcati,15,1998,6.64011,1946
485,5,30,6,2,30,Galloping Pigs,30,1992,5.71878,863
499,8,30,6,1,30,Arbos,30,1999,6.37324,330
665,4,10,6,2,10,Quackshot,10,1995,6.86743,70
681,2,20,6,2,20,Quarto,20,1991,6.81715,3791
871,5,0,6,2,0,Fire,0,1996,6.09643,70
916,4,30,6,2,30,Piraten-Pitt,30,2000,6.0878,82
938,6,60,6,2,30,Enchanted Forest,60,1981,5.73325,1756
999,6,0,6,3,0,Panda Monium,0,1994,5.38559,111
1070,8,15,6,3,15,Waldschattenspiel,15,1985,6.24783,360
1177,4,30,6,2,30,Die Ritter von der Haselnuss,30,1996,5.98413,160
1198,20,30,6,1,30,SET,30,1988,6.48622,7879
1199,8,10,6,2,10,Hocus Focus,10,1998,5.04518,56
1211,4,15,6,2,15,Up the River,15,1988,5.63715,181
1240,8,10,6,2,10,"Right Turn, Left Turn",10,2000,5.50161,124
1322,4,45,6,2,45,Chip-Chip Hurra,45,2001,5.4181,105
1325,5,30,6,2,30,Wild Pirates,30,1989,5.73133,83
1370,6,30,6,2,30,The Classic Dungeon,30,1992,5.99607,356
1383,6,10,6,2,10,Ab in den Pool!,10,1999,5.84107,56
1397,5,20,6,2,20,Crash Pilot,20,1999,5.42653,98
1613,4,45,6,2,45,Which Witch?,45,1970,5.23109,626
1625,6,30,6,2,30,Pokémon Jr. Adventure Game: Pokémon Emergency!,30,2000,4.95593,59
1702,4,20,6,2,20,Klondike,20,1993,6.38258,330
1803,4,40,6,2,40,Zopp,40,1997,7.25068,148
2002,4,20,6,2,20,Magical Maze,20,1994,5.13295,88
2099,6,60,6,2,60,Online: Internet Card Game,60,2000,4.85238,84
2114,4,20,6,2,20,"Duck, Duck, Bruce",20,1997,6.21253,501
2129,2,30,6,2,30,Crossbows and Catapults,30,1983,6.52168,637
2171,2,30,6,2,30,Bladder,30,2000,6.53971,68
2223,10,30,6,2,30,UNO,30,1971,5.33351,13135
2229,6,20,6,2,20,Spiel,20,1980,6.17156,167
2242,5,30,6,2,30,Creatures & Cultists,30,1993,5.11312,308
2243,10,30,6,2,30,Yahtzee,30,1956,5.26217,8203
2272,6,45,6,2,45,Aggravation,45,1962,4.72898,805
2290,2,15,6,2,15,Ghosts!,15,1980,6.37759,1169
2452,8,20,6,1,20,Jenga,20,1983,5.55438,7453
2546,4,60,6,2,60,Elixir,60,1987,5.84289,256
2679,4,30,6,2,30,Mouse Trap,30,1963,4.10348,1969
2693,6,30,6,1,30,Bottle Topps,30,1993,5.12011,184
2719,2,10,6,2,10,Connect Four,10,1974,4.82907,4732
2857,10,20,6,2,20,Jungle Jam,20,2000,6.09215,195
2883,4,10,6,1,10,The Book of Classic Board Games,10,1991,6.59987,235
2944,6,10,6,2,10,Halli Galli,10,1990,5.80511,1707
2946,4,20,6,2,20,Pipeline,20,1993,5.57602,130
3080,2,60,6,2,60,RSVP,60,1958,5.24225,71
3093,4,20,6,2,20,Croak!,20,1999,6.53664,307
3190,4,15,6,2,15,Quixo,15,1995,6.09373,551
3347,10,30,6,2,30,Solo,30,1993,5.50043,347
3358,6,20,6,2,20,Affenraffen,20,2002,5.98837,86
3383,6,20,6,2,20,Die heisse Schlacht am kalten Buffet,20,1974,6.28859,425
3517,4,30,6,2,30,Tornado Rex,30,1991,6.44344,96
3701,6,30,6,2,30,Smear,30,1999,5.36161,51
3702,4,20,6,2,20,Topple,20,1983,5.09777,328
3706,2,10,6,2,10,Batik,10,1997,5.95771,476
3737,6,10,6,1,10,Operation,10,1965,4.04642,2472
3793,4,10,6,2,10,Pig Pong,10,1986,5.94533,75
3804,6,20,6,2,20,Slamwich,20,1994,5.01606,775
3837,6,10,6,2,10,Rat-a-Tat Cat,10,1995,6.17255,1995
3914,4,30,6,2,30,Splat!,30,1990,5.49259,108
3934,10,10,6,1,10,Bowling Dice,10,1999,4.43725,306
4040,6,30,6,2,30,Tri-Ominos,30,1965,5.24414,1574
4143,2,20,6,2,20,Guess Who?,20,1979,4.77869,2891
4331,2,10,6,2,10,Quads,10,1996,6.12522,232
4393,4,10,6,2,10,Elevator Eddie,10,1999,5.82264,53
4442,5,15,6,2,15,Oraklos,15,2002,5.24048,127
4558,6,60,6,2,60,Take Off!,60,1987,5.20776,116
4580,4,20,6,2,20,Who is going to do the dishes?,20,1991,5.84306,72
4892,4,90,6,2,90,Dragon Strike,90,2002,5.41173,116
4893,4,30,6,2,30,The Real Ghostbusters Game,30,1986,5.25606,66
5014,8,20,6,2,20,Hands Up,20,2002,5.98868,349
5018,8,60,6,2,60,Fishin' Time,60,1986,4.30738,61
5065,2,20,6,2,20,Fubi,20,2001,6.70278,72
5178,4,20,6,2,20,Marrakesh,20,2002,6.28046,151
5308,2,10,6,2,10,Sahara,10,1994,5.61865,96
5314,2,10,6,2,10,Hangman,10,1976,4.16825,671
5367,5,20,6,2,20,Chomp!,20,2000,4.69396,240
5468,4,20,6,1,20,Snap: The Interlocking Dragon-Making Game,20,2002,5.26878,197
5590,4,20,6,2,20,Hallo Dachs!,20,1996,6.16349,83
5646,6,20,6,2,20,Stap op,20,1950,5.46696,112
5663,4,45,6,2,45,WFF 'N PROOF,45,1962,4.76316,57
5694,4,20,6,2,20,Highly Suspect,20,2002,6.25973,110
5697,6,10,6,2,10,Reiner Knizia's Amazing Flea Circus,10,2003,5.78453,545
5704,4,30,6,3,30,Capt'n Clever,30,2003,5.66867,316
5856,6,45,6,2,45,The Wonderful World of Disney Trivia Game,45,1997,5.23015,136
5894,4,10,6,2,10,Twister,10,1966,4.58695,2676
5953,4,30,6,2,20,Karambolage,30,1995,6.16469,160
6122,4,20,6,2,20,Star Wars: Escape the Death Star Action Figure Game,20,1998,4.67544,57
6352,5,20,6,2,20,Lord of the Rings,20,2003,6.00245,465
6466,4,20,6,2,20,Pirates' Gold,20,1990,5.75,56
6708,4,20,6,2,20,Eureka!,20,2002,5.46745,51
6711,6,20,6,2,20,Hit the Deck,20,2001,4.41338,207
6979,7,20,6,2,20,Match of the Penguins,20,2003,5.86623,231
6988,4,60,6,2,60,Nile,60,1967,5.86271,59
7048,6,60,6,3,60,Big Top,60,2003,5.6913,92
7248,3,20,6,2,20,Zenix,20,2000,5.61836,61
7262,6,20,6,2,20,Top Trumps,20,1968,4.22577,684
7308,2,10,6,2,10,Rock 'Em Sock 'Em Robots,10,1967,4.67348,279
7493,4,20,6,1,20,Caves & Claws,20,1998,5.47995,96
7547,5,20,6,2,20,Go Bananas!,20,2000,4.87833,60
7575,10,20,6,2,20,Snowball Fight,20,2002,4.95714,77
7612,6,45,6,2,45,The Simpsons Board Game,45,2000,4.48039,51
7821,4,20,6,2,20,Creepy Freaks,20,2003,5.11638,116
7862,6,30,6,2,30,"Birds, Bugs and Beans",30,2003,5.52364,55
7973,4,20,6,2,20,My Haunted Castle,20,1989,5.81034,58
8432,4,30,6,2,30,Sorry! The Disney Edition,30,2001,4.74639,133
8486,4,10,6,2,10,Bed Bugs,10,1985,4.51714,105
8945,4,30,6,2,30,Stadium Checkers,30,1952,5.51055,132
9049,4,60,6,2,60,Teenage Mutant Ninja Turtles Game,60,2003,5.51419,105
9149,4,10,6,2,10,Zitternix,10,2000,6.12858,318
9300,12,30,6,2,30,Clay-O-Rama,30,1987,6.6028,125
9464,4,20,6,2,20,Teenage Mutant Ninja Turtles: Pizza Power Game,20,1987,4.79824,170
9506,6,30,6,2,30,Ooga!,30,2004,5.52436,78
9583,10,20,6,2,20,UNO: SpongeBob SquarePants,20,2002,5.60972,72
9685,4,10,6,2,10,Bounce It-In Game,10,1984,6.31008,119
9938,4,45,6,2,45,Smath,45,1978,4.18455,56
10164,8,15,6,2,15,Fliegen klatschen,15,2004,6.00739,469
10291,4,10,6,2,10,Ready! Set! Spaghetti!,10,1989,5.45903,72
10508,4,20,6,2,10,Leinen los!,20,1997,5.95556,54
10551,4,10,6,2,10,Pyramidos,10,2003,6.37109,64
10802,6,15,6,3,15,Somethin' Fishy,15,2004,5.63987,160
10814,6,30,6,2,30,Dawn Under,30,2004,6.35892,749
10831,6,20,6,2,20,Vapor's Gambit,20,2004,4.84235,98
11826,2,30,6,2,30,Cyberpunk: The Collectible Card Game,30,2003,5.2269,58
12065,6,12,6,2,12,Wig Out!,12,2004,5.79188,117
12317,42,10,6,3,10,Brouhaha,10,2004,5.60913,104
12763,4,15,6,1,15,Block It!,15,2004,4.71774,62
12829,5,30,6,3,30,Ice Cream,30,2005,5.49813,240
13115,10,30,6,2,30,Taki,30,1985,5.4466,103
